id,status,created_date,close_date,price,pain,loss_reason,duration,has_discount_code,was_corporate_event
1saj4kz4,Closed Won,2019-04-21,2019-04-21,1344.0,financial control,,0,True,False
,Closed Lost,2019-03-31,2019-03-31,120.0,operations,no product fit,0,False,False
,Closed Won,2019-03-31,2019-06-19,,,,80,False,False
wcumdhoj,Closed Lost,2019-03-31,2019-05-26,200.0,,no response,56,False,False
b3g619gm,Closed Won,2019-03-31,2019-03-31,360.0,operations,,0,True,True
sp7mjybt,Closed Lost,2019-03-31,2019-05-31,200.0,operations,lost to competitor,61,False,True
8d8p9oi9,Closed Lost,2019-03-31,2019-09-30,768.0,financial control,no response,183,False,True
q34yw5vw,Closed Won,2019-05-11,2019-05-11,240.0,quality of delivery,,0,True,True
taf4su7z,Closed Won,2019-05-11,2019-05-11,960.0,operations,,0,True,True
,Closed Won,2019-05-11,2019-05-11,,,,0,False,False
tkuqck32,Closed Won,2019-05-11,2019-05-11,750.0,financial control,,0,True,False
,Closed Won,2019-05-11,2019-05-11,,,,0,False,False
,Closed Won,2019-05-11,2019-05-11,,,,0,False,False
,Closed Won,2019-05-11,2019-05-11,,,,0,False,False
,Closed Won,2019-05-11,2019-05-11,,,,0,False,False
,Closed Won,2019-05-11,2019-05-11,,,,0,False,False
,Closed Won,2019-05-11,2019-05-11,,,,0,False,False
,Closed Won,2019-05-11,2019-05-11,,,,0,False,False
,Closed Won,2019-05-11,2019-05-26,,,,15,False,False
di01cp1d,Closed Won,2019-05-21,2019-05-25,240.0,,,4,True,True
,Closed Lost,2019-05-21,2019-05-22,360.0,operations,lost to competitor,1,False,False
,Closed Won,2019-05-21,2019-05-22,,,,1,False,False
,Closed Won,2019-05-21,2019-05-21,,,,0,False,False
dv2afif1,Closed Won,2019-05-21,2019-05-21,2648.0,operations,,0,True,True
guarucyc,Closed Won,2019-05-21,2019-05-21,960.0,financial control,,0,True,True
tq5b9bzv,Closed Won,2018-12-16,2018-12-16,768.0,operations,,0,True,False
cgu2uqs6,Closed Lost,2019-05-21,2019-05-21,0.0,operations,lost to competitor,0,False,False
giqid1lq,Closed Lost,2019-02-01,2019-07-01,150.0,operations,lost to competitor,150,True,True
qb7r19l3,Closed Lost,2019-02-01,2019-02-01,240.0,,lost to competitor,0,False,True
wtfe81jn,Closed Lost,2019-02-01,2019-06-25,360.0,,no response,144,True,True
w68r12sm,Closed Lost,2019-02-01,2019-02-01,600.0,financial control,lost to competitor,0,False,False
l8eo1k8i,Closed Won,2019-02-01,2019-02-01,768.0,,,0,True,True
24hce9pz,Closed Lost,2019-02-01,2019-06-15,360.0,quality of delivery,no response,134,False,True
mgbe3ugm,Closed Won,2019-06-09,2019-06-09,324.0,,,0,True,False
pqy0r892,Closed Won,2019-06-09,2019-06-09,1344.0,operations,,0,True,True
,Closed Lost,2019-06-09,2019-06-24,0.0,financial control,no response,15,False,False
qrd3lf45,Closed Won,2019-06-09,2019-06-09,768.0,quality of delivery,,0,True,False
ge8eq07g,Closed Won,2019-06-10,2019-06-10,576.0,operations,,0,True,True
gm3xv46j,Closed Won,2019-06-10,2019-06-10,360.0,operations,,0,True,True
u79zm1bx,Closed Won,2019-03-29,2019-03-29,768.0,quality of delivery,,0,True,True
2jd217ao,Closed Won,2019-03-29,2019-03-29,360.0,quality of delivery,,0,True,True
n64oecep,Closed Won,2019-03-29,2019-03-29,360.0,operations,,0,True,True
1f7lad4f,Closed Won,2019-03-29,2019-03-29,768.0,operations,,0,True,True
o23mfe3s,Closed Won,2019-03-29,2019-03-29,360.0,operations,,0,True,False
rsyeeynl,Closed Lost,2019-03-29,2019-03-26,360.0,operations,no budget,-3,False,False
prfw9j0g,Closed Lost,2019-03-12,2019-03-26,768.0,operations,lost to competitor,14,True,True
80bsunrc,Closed Lost,2019-03-12,2019-03-26,768.0,operations,not target,14,False,True
7aftbjk5,Closed Lost,2019-03-12,2019-03-12,450.0,operations,lost to competitor,0,False,True
ae43b76b,Closed Lost,2019-03-12,2019-03-19,120.0,time saving,no response,7,False,False
1ix1u9j3,Closed Won,2019-03-12,2019-03-20,960.0,operations,,8,True,False
48myrdbn,Closed Won,2019-03-26,2019-03-26,240.0,,,0,True,True
o0z1w8in,Closed Won,2019-03-26,2019-03-26,14876.0,operations,,0,True,True
uvian9e6,Closed Won,2019-03-26,2019-03-26,360.0,operations,,0,False,True
3mzq7zwm,Closed Lost,2019-03-26,2019-03-25,960.0,operations,no response,-1,False,False
k07jmphu,Closed Lost,2019-03-26,2019-03-26,1344.0,financial control,no response,0,False,True
,Closed Lost,2019-03-26,2019-03-25,1344.0,financial control,no response,-1,False,False
85hvce1u,Closed Won,2019-03-26,2019-03-30,768.0,quality of delivery,,4,True,True
hv98dve7,Closed Won,2019-07-30,2019-07-30,240.0,operations,,0,True,True
pwwfuw1n,Closed Won,2019-07-30,2019-10-30,120.0,operations,,92,True,False
sbk0jzfb,Closed Won,2019-07-30,2019-07-30,120.0,,,0,True,True
,Closed Lost,2019-06-16,2019-06-16,0.0,financial control,price,0,False,False
z1wsjbah,Closed Lost,2019-06-16,2019-06-25,120.0,operations,not target,9,False,True
3puby3o5,Closed Won,2019-06-16,2019-06-16,576.0,operations,,0,True,True
dzgsa8h5,Closed Won,2019-06-16,2019-06-16,768.0,time saving,,0,True,True
cx9j6aw5,Closed Won,2019-06-17,2019-05-02,1680.0,quality of delivery,,-46,True,False
,Closed Lost,2019-06-17,2019-10-26,,,no budget,131,False,False
1011etew,Closed Won,2019-06-17,2019-06-17,768.0,operations,,0,True,True
umz7gzql,Closed Lost,2019-06-17,2019-06-25,360.0,financial control,no response,8,True,False
p2pciddl,Closed Lost,2019-06-24,2019-06-25,1344.0,,lost to competitor,1,True,False
w0950e6s,Closed Lost,2019-05-02,2019-08-02,324.0,quality of delivery,no response,92,False,True
xb0kx1ng,Closed Won,2019-01-02,2019-01-02,,,,0,False,False
ppj6i9to,Closed Won,2019-04-21,2019-10-31,960.0,operations,,193,True,True
qvca0ejw,Closed Won,2019-04-21,2019-04-21,768.0,operations,,0,True,True
h9xo1qcy,Closed Won,2019-04-21,2019-04-21,240.0,financial control,,0,True,False
yqfarp8z,Closed Won,2019-04-21,2019-04-21,1344.0,operations,,0,True,True
vpta6v8x,Closed Won,2019-04-21,2019-04-21,960.0,operations,,0,True,True
96oem8hu,Closed Lost,2019-03-31,2019-05-13,1344.0,,lost to competitor,43,True,False
qim2tfzl,Closed Won,2019-03-31,2019-04-30,960.0,quality of delivery,,30,True,False
hl4ijvxc,Closed Lost,2019-03-31,2019-08-31,120.0,operations,no response,153,False,True
5zdima06,Closed Won,2019-03-31,2019-03-31,768.0,,,0,True,True
fmtjp569,Closed Won,2019-03-31,2019-03-31,768.0,,,0,True,True
n49lvbg7,Closed Won,2019-03-31,2019-03-31,576.0,,,0,True,True
jkihinck,Closed Won,2019-03-31,2019-03-31,960.0,operations,,0,True,True
f31ij0bq,Closed Won,2019-03-31,2019-04-30,360.0,quality of delivery,,30,True,False
djq5gqva,Closed Won,2019-03-31,2019-03-31,360.0,operations,,0,True,True
,Closed Lost,2019-05-11,2019-10-26,,,no budget,168,False,False
z52nyf59,Closed Won,2019-05-11,2019-05-11,768.0,,,0,True,True
qva8jljz,Closed Won,2019-05-11,2019-05-11,360.0,financial control,,0,True,False
lqml6qqg,Closed Lost,2019-05-21,2019-05-21,240.0,operations,price,0,False,False
hcfehbwe,Closed Won,2019-05-21,2019-05-21,240.0,operations,,0,True,True
j4o08p1k,Closed Won,2019-05-21,2019-05-21,360.0,time saving,,0,True,False
7ryf0ay0,Closed Won,2019-05-21,2019-05-21,300.0,,,0,True,True
,Closed Lost,2019-05-21,2019-05-21,360.0,financial control,no budget,0,False,True
y1qbhom5,Closed Lost,2019-02-01,2019-06-25,768.0,operations,no response,144,True,False
kioqgftm,Closed Won,2019-03-01,2019-03-01,240.0,operations,,0,True,True
lx140zum,Closed Won,2019-03-01,2019-03-01,960.0,operations,,0,True,False
8exuyrmi,Closed Lost,2019-03-01,2019-06-15,1344.0,operations,no response,106,False,False
,Closed Won,2019-03-01,2019-07-01,,,,122,False,False
svftsct6,Closed Won,2019-03-01,2019-04-02,120.0,operations,,32,True,True
ww2y4c7j,Closed Won,2019-03-01,2019-03-01,768.0,financial control,,0,True,False
oe1bzwa1,Closed Lost,2019-06-10,2019-06-11,600.0,operations,price,1,False,False
djsjcgy2,Closed Won,2019-06-10,2019-06-10,240.0,financial control,,0,True,False
jxc99lrq,Closed Won,2019-06-10,2019-06-10,240.0,operations,,0,True,True
5rpvy32n,Closed Lost,2019-06-10,2019-06-16,240.0,operations,lost to competitor,6,True,False
0bcbcrzl,Closed Won,2019-06-10,2019-06-10,768.0,operations,,0,True,True
umfmoyxk,Closed Won,2019-06-10,2019-06-18,300.0,operations,,8,True,False
jdhi8apw,Closed Won,2018-07-16,2018-07-16,960.0,operations,,0,True,False
g1r4awu9,Closed Won,2019-09-26,2019-09-26,576.0,operations,,0,True,True
god5qjit,Closed Won,2019-06-28,2019-08-29,1344.0,operations,,62,True,False
zcim1biw,Closed Won,2019-06-28,2019-08-29,1344.0,financial control,,62,True,False
ua7ki037,Closed Lost,2019-06-28,2019-03-18,240.0,operations,price,-102,False,False
z8ki6jqy,Closed Lost,2019-03-12,2019-03-17,360.0,time saving,lost to competitor,5,False,True
,Closed Lost,2019-03-12,2019-03-12,1344.0,operations,no response,0,False,False
mcg1b71y,Closed Won,2019-03-12,2019-03-12,768.0,operations,,0,True,True
a58qz2ld,Closed Won,2019-03-13,2019-03-13,960.0,operations,,0,True,True
q2jhnj3c,Closed Won,2019-03-13,2019-03-20,768.0,quality of delivery,,7,True,False
grcv6eg3,Closed Won,2019-03-13,2019-03-13,768.0,operations,,0,True,True
,Closed Lost,2019-03-13,2019-03-25,240.0,quality of delivery,no response,12,False,True
ivo51yfz,Closed Won,2019-03-13,2019-03-13,1344.0,operations,,0,True,True
bn26bxs2,Closed Won,2019-03-26,2019-03-26,768.0,operations,,0,True,True
t2ddjp4l,Closed Won,2019-03-26,2019-03-26,360.0,financial control,,0,True,False
c083najr,Closed Lost,2019-03-26,2019-03-26,200.0,operations,no response,0,True,True
5p086pb2,Closed Won,2019-03-26,2018-12-30,120.0,financial control,,-86,True,False
irzbjvcu,Closed Lost,2019-03-26,2019-03-18,,,lost to competitor,-8,False,False
,Closed Lost,2019-03-26,2019-03-24,960.0,financial control,no response,-2,True,False
r7gq2593,Closed Won,2019-03-26,2019-03-26,240.0,operations,,0,True,False
6te7lhgc,Closed Lost,2019-10-30,2019-04-25,1344.0,operations,lost to competitor,-188,True,False
n5ax212h,Closed Won,2019-10-30,2019-10-30,360.0,operations,,0,True,True
t3gdq7y3,Closed Won,2019-06-17,2019-06-17,240.0,operations,,0,True,False
bvv0u3gr,Closed Won,2019-06-17,2019-06-17,768.0,,,0,True,False
4iicv4wb,Closed Lost,2019-06-17,2019-06-22,300.0,financial control,price,5,False,False
5cy6zhno,Closed Lost,2019-06-17,2019-06-23,324.0,operations,no response,6,False,True
tt3lkk21,Closed Lost,2019-06-17,2019-07-14,360.0,financial control,no response,27,True,True
y0gonyu8,Closed Won,2019-06-17,2019-06-23,14876.0,,,6,True,True
ljg3qp4o,Closed Lost,2019-06-17,2019-06-17,0.0,operations,no response,0,False,True
lgaq4az8,Closed Won,2019-06-17,2019-06-17,,,,0,False,False
ucki7sgc,Closed Lost,2019-01-02,2019-05-02,0.0,operations,no response,120,False,True
vndruivq,Closed Won,2019-04-22,2019-04-22,960.0,quality of delivery,,0,True,False
,Closed Lost,2019-04-22,2019-04-22,,,no response,0,False,False
7p6p5muj,Closed Won,2019-04-22,2019-04-22,960.0,financial control,,0,True,False
,Closed Won,2019-04-22,2019-04-22,960.0,financial control,,0,True,False
5z2nt71l,Closed Lost,2019-04-22,2019-04-24,768.0,quality of delivery,lost to competitor,2,True,False
s3xayxnl,Closed Won,2019-04-22,2019-05-25,960.0,operations,,33,True,False
da5c91x8,Closed Won,2019-04-22,2019-04-22,360.0,,,0,True,True
jseobxmk,Closed Won,2019-04-22,2019-04-22,768.0,quality of delivery,,0,True,True
g2gzmq2o,Closed Won,2019-03-31,2019-03-31,960.0,operations,,0,False,True
bxxxolme,Closed Won,2019-03-31,2019-03-31,768.0,,,0,True,True
v5a15c1h,Closed Lost,2019-04-30,2019-04-30,240.0,operations,no response,0,True,True
ikrqfv5e,Closed Won,2019-04-30,2019-04-30,360.0,operations,,0,True,True
yirvaobp,Closed Won,2019-04-30,2019-05-31,240.0,operations,,31,True,True
smr40m08,Closed Won,2019-05-11,2019-05-11,360.0,operations,,0,True,True
mb6cslos,Closed Won,2019-05-11,2019-05-12,360.0,quality of delivery,,1,True,True
rjyyae2w,Closed Won,2019-05-11,2019-05-11,360.0,operations,,0,True,False
pa4o0595,Closed Won,2019-05-11,2019-05-11,240.0,,,0,True,True
iodaqzg2,Closed Won,2019-05-12,2019-05-12,1344.0,financial control,,0,True,True
ihb1fb1z,Closed Lost,2019-05-12,2019-05-21,1008.0,operations,no response,9,True,False
fcdbfdz1,Closed Lost,2019-05-12,2019-05-13,240.0,,no response,1,False,False
,Closed Lost,2019-05-12,2019-05-20,0.0,operations,no response,8,False,False
thknk4j9,Closed Lost,2019-05-12,2019-05-13,240.0,operations,lost to competitor,1,False,True
,Closed Lost,2019-05-21,2019-05-21,768.0,operations,not target,0,True,True
x7d4acp4,Closed Won,2019-05-21,2019-05-22,240.0,operations,,1,True,True
,Closed Lost,2019-05-21,2019-05-13,200.0,operations,lost to competitor,-8,False,True
9e6788dv,Closed Won,2019-05-22,2019-05-25,960.0,financial control,,3,True,False
,Closed Won,2019-05-22,2019-05-22,,,,0,False,False
4071h0jo,Closed Lost,2019-05-22,2019-05-26,120.0,operations,not target,4,False,False
n62eo0he,Closed Won,2019-05-22,2019-05-22,768.0,operations,,0,True,True
,Closed Lost,2019-05-22,2019-05-21,200.0,financial control,no response,-1,False,False
zpnp2h1j,Closed Won,2019-05-22,2019-05-22,240.0,operations,,0,True,False
lfvx1hwt,Closed Won,2019-05-22,2019-05-22,768.0,operations,,0,True,True
,Closed Lost,2019-05-22,2019-05-22,120.0,financial control,lost to competitor,0,False,False
2u0epc6w,Closed Won,2019-05-22,2019-05-25,960.0,operations,,3,True,False
xmhaao5c,Closed Won,2019-05-15,2019-05-15,1344.0,quality of delivery,,0,True,True
vqea73o5,Closed Won,2019-03-01,2019-03-01,768.0,quality of delivery,,0,True,True
du7o3o1n,Closed Lost,2019-04-02,2019-07-16,120.0,operations,no response,105,False,True
,Closed Won,2019-06-10,2019-06-11,,,,1,False,False
bs4a2tre,Closed Won,2019-06-10,2019-06-10,576.0,,,0,True,False
gegnasxg,Closed Lost,2019-06-10,2019-06-25,240.0,operations,not target,15,True,True
muerfkb5,Closed Won,2019-06-11,2019-06-15,240.0,operations,,4,True,True
n4w5gtx0,Closed Won,2019-06-11,2019-06-11,768.0,operations,,0,True,True
q91jrl0y,Closed Won,2019-06-11,2019-06-11,768.0,financial control,,0,True,True
enf8r97w,Closed Lost,2019-06-11,2019-06-25,150.0,financial control,lost to competitor,14,False,True
8nhe9jap,Closed Won,2019-06-11,2019-06-11,768.0,operations,,0,True,True
ctfs4vhc,Closed Won,2019-06-28,2019-06-28,768.0,operations,,0,True,True
aneyhxgl,Closed Lost,2019-06-28,2019-03-09,768.0,operations,no response,-111,False,True
,Closed Lost,2019-06-28,2019-07-29,2904.0,operations,lost to competitor,31,True,True
efo3i7p6,Closed Won,2019-06-28,2019-06-28,360.0,operations,,0,True,True
tmbcqvqg,Closed Won,2019-06-28,2019-07-29,240.0,operations,,31,True,True
x3x2z582,Closed Won,2019-01-28,2019-01-28,240.0,operations,,0,True,True
vqpjunfv,Closed Won,2019-03-13,2019-03-25,240.0,operations,,12,True,True
4pqj7ocq,Closed Lost,2019-03-13,2019-03-13,360.0,operations,lost to competitor,0,True,False
fjtpolv6,Closed Lost,2019-03-13,2019-03-25,360.0,operations,no response,12,False,False
21ix4h8r,Closed Won,2019-03-16,2019-03-25,360.0,,,9,True,True
5r4j3rwd,Closed Won,2018-12-30,2018-12-30,960.0,,,0,True,False
4lmqrxr4,Closed Lost,2018-12-30,2018-12-30,120.0,quality of delivery,lost to competitor,0,False,False
al9cfzi4,Closed Won,2018-12-30,2018-12-30,960.0,,,0,True,False
9s83nm0e,Closed Won,2018-12-30,2018-12-30,768.0,operations,,0,True,False
,Closed Lost,2018-12-30,2018-12-30,120.0,operations,price,0,False,False
g5q27v0e,Closed Lost,2018-12-30,2018-12-30,200.0,,no product fit,0,True,False
h6gzckkp,Closed Lost,2018-12-30,2019-04-25,360.0,,no response,116,True,True
hwymbrqj,Closed Won,2019-10-30,2019-04-13,360.0,operations,,-200,True,True
4uohrf6r,Closed Won,2019-10-30,2019-10-30,360.0,operations,,0,True,True
q69ilz9l,Closed Lost,2019-10-30,2019-11-29,150.0,quality of delivery,lost to competitor,30,False,False
rzsn96ic,Closed Won,2019-10-30,2019-10-30,360.0,operations,,0,True,False
hu3i1zqj,Closed Won,2019-10-30,2019-10-30,1344.0,operations,,0,True,True
7z1j51ye,Closed Won,2019-06-17,2019-06-17,150.0,,,0,True,True
kgbny3jg,Closed Lost,2019-06-18,2019-06-25,576.0,,no response,7,False,True
4l7kl1qy,Closed Lost,2019-06-18,2019-06-18,324.0,operations,no response,0,False,False
zla7nvn6,Closed Won,2019-06-18,2019-06-18,32396.0,operations,,0,True,True
doakmwv9,Closed Won,2019-06-18,2019-06-18,1344.0,operations,,0,True,True
1ngcm1lt,Closed Won,2019-06-18,2019-06-18,360.0,operations,,0,True,True
iys1pg1v,Closed Lost,2019-06-18,2019-06-23,576.0,operations,no response,5,False,True
yjofzk4g,Closed Lost,2019-08-02,2019-07-26,360.0,,no response,-7,True,True
bgh9yqpk,Closed Won,2019-04-22,2019-04-22,360.0,operations,,0,True,True
b065vdw8,Closed Won,2019-04-22,2019-04-22,1008.0,,,0,True,True
,Closed Lost,2019-04-22,2019-04-24,768.0,financial control,lost to competitor,2,True,False
,Closed Won,2019-04-22,2019-04-22,1344.0,financial control,,0,True,True
431filxz,Closed Won,2019-04-22,2019-04-22,768.0,operations,,0,True,True
473g6r8d,Closed Won,2019-04-22,2019-04-22,1680.0,operations,,0,True,True
,Closed Lost,2019-04-22,2019-04-23,1680.0,operations,no response,1,False,False
,Closed Lost,2019-04-22,2019-04-24,240.0,time saving,price,2,False,False
igvshoj0,Closed Won,2019-04-30,2019-04-30,150.0,,,0,True,True
7rdjjcj2,Closed Won,2019-04-30,2019-04-30,960.0,operations,,0,True,True
v99c6zov,Closed Won,2019-04-30,2019-05-31,240.0,operations,,31,True,True
qvc3nrsn,Closed Won,2019-04-30,2019-08-31,360.0,financial control,,123,True,True
0o1ag777,Closed Won,2019-04-30,2019-04-30,240.0,operations,,0,True,True
,Closed Lost,2019-04-30,2019-05-20,1344.0,operations,lost to competitor,20,False,False
ui1s6yir,Closed Won,2019-05-12,2019-05-12,960.0,operations,,0,True,False
ia8y3p6s,Closed Won,2018-09-08,2018-09-09,576.0,operations,,1,True,True
pkkp73ew,Closed Won,2019-05-12,2019-05-12,360.0,operations,,0,True,True
3lo3gq5a,Closed Won,2019-05-12,2019-05-12,360.0,operations,,0,True,True
,Closed Won,2019-05-12,2019-05-12,768.0,operations,,0,True,True
s8ynn6v9,Closed Won,2019-03-27,2019-03-27,1344.0,operations,,0,True,False
,Closed Lost,2019-05-12,2019-05-22,150.0,quality of delivery,no product fit,10,False,False
p3mo0pp6,Closed Lost,2019-10-03,2019-10-03,768.0,operations,lost to competitor,0,True,False
pmhyfqyr,Closed Won,2019-05-22,2019-02-01,360.0,,,-110,True,True
9hlwjzg3,Closed Lost,2019-05-22,2019-05-22,150.0,financial control,price,0,False,False
4j2mz5xo,Closed Won,2019-05-22,2019-05-22,360.0,operations,,0,True,True
ag9faf6z,Closed Won,2019-05-22,2019-05-22,240.0,operations,,0,True,True
9cr4i6g8,Closed Won,2019-03-01,2019-03-01,1344.0,operations,,0,True,False
u8bbkfo6,Closed Lost,2019-03-01,2019-03-01,0.0,operations,not target,0,False,False
u4l1jwxb,Closed Won,2019-06-11,2019-06-11,768.0,time saving,,0,True,True
1mcsswaj,Closed Lost,2019-06-11,2019-06-11,240.0,operations,not target,0,False,True
,Closed Lost,2019-06-11,2019-06-25,360.0,operations,no response,14,True,False
owlx7bea,Closed Lost,2019-06-11,2019-06-15,240.0,operations,lost to competitor,4,True,True
uwsp44jd,Closed Lost,2019-06-11,2019-06-17,210.0,operations,no response,6,True,False
4jqsdr0f,Closed Won,2019-06-11,2019-06-12,768.0,operations,,1,True,True
,Closed Won,2019-06-11,2019-06-11,,,,0,False,False
622vo57g,Closed Lost,2019-06-11,2019-06-25,150.0,operations,no response,14,False,True
x7ytl84o,Closed Won,2019-07-29,2019-07-29,768.0,,,0,True,False
08j2vqgw,Closed Won,2019-07-29,2019-07-29,240.0,operations,,0,True,False
94pxyksq,Closed Won,2019-07-29,2019-07-29,1008.0,operations,,0,True,False
mqtu98e3,Closed Won,2019-07-29,2019-07-29,360.0,operations,,0,True,True
jspqzbrr,Closed Won,2019-03-16,2019-03-16,240.0,,,0,True,True
jetfx5qs,Closed Lost,2019-03-16,2019-03-17,3750.0,quality of delivery,price,1,True,False
00dsslbf,Closed Lost,2019-03-16,2019-03-16,768.0,,price,0,True,False
tt7yksgn,Closed Won,2019-03-16,2019-03-25,300.0,financial control,,9,True,True
qf210ceo,Closed Won,2019-03-16,2019-03-16,240.0,,,0,True,False
,Closed Lost,2019-03-16,2019-03-23,768.0,,price,7,True,True
v6lce4rp,Closed Won,2019-03-16,2019-03-16,360.0,operations,,0,True,True
0vnbtwn9,Closed Lost,2019-03-16,2019-03-23,1344.0,financial control,no response,7,False,False
,Closed Lost,2019-07-13,2019-07-17,150.0,operations,no budget,4,True,False
ayg0mayd,Closed Won,2019-07-13,2019-07-13,150.0,operations,,0,True,True
zsl6xrmq,Closed Lost,2019-10-30,2019-11-29,120.0,financial control,no budget,30,False,False
hzfq0p23,Closed Lost,2019-11-29,2019-11-29,1344.0,financial control,no response,0,True,False
ttgsc3mu,Closed Won,2019-11-29,2019-11-29,768.0,quality of delivery,,0,True,False
1lwpnfhh,Closed Won,2019-11-29,2019-11-29,120.0,operations,,0,True,False
j8o7lu3m,Closed Won,2019-11-29,2019-11-29,960.0,financial control,,0,True,False
li6qs4wo,Closed Won,2019-11-29,2019-11-29,960.0,operations,,0,True,False
8r4sgw8h,Closed Lost,2019-11-29,2019-04-13,768.0,operations,no response,-230,False,True
wgs1zu4l,Closed Lost,2019-11-29,2019-11-29,120.0,operations,price,0,False,True
,Closed Won,2019-11-29,2019-04-21,,,,-222,False,False
gpldmq4o,Closed Lost,2019-06-18,2019-06-18,576.0,operations,price,0,True,False
3xp2s757,Closed Won,2019-06-18,2019-06-18,768.0,financial control,,0,True,False
n3gdmqou,Closed Won,2019-06-18,2019-06-18,576.0,,,0,True,True
s4odpis2,Closed Lost,2019-06-18,2019-06-25,324.0,,lost to competitor,7,True,False
,Closed Lost,2019-06-18,2019-10-26,,,no budget,130,False,False
8i5neaa3,Closed Won,2019-06-18,2019-06-18,1344.0,operations,,0,True,True
ia4ean8j,Closed Won,2019-06-19,2019-06-24,14876.0,financial control,,5,True,True
scmfmc0n,Closed Won,2019-04-02,2019-04-02,768.0,quality of delivery,,0,True,False
01jjz8o8,Closed Won,2019-04-02,2019-05-02,240.0,operations,,30,True,False
11w0e0v4,Closed Lost,2019-06-24,2019-07-24,0.0,operations,no response,30,False,False
u9nowhwr,Closed Won,2019-04-02,2019-04-02,960.0,operations,,0,True,True
qezj38ec,Closed Lost,2019-04-02,2019-05-02,768.0,operations,price,30,True,False
q6rr20xq,Closed Won,2019-04-02,2019-04-02,1344.0,financial control,,0,True,True
3dr5rpja,Closed Won,2019-04-02,2019-04-02,768.0,financial control,,0,True,True
ma7ykll1,Closed Won,2019-04-22,2019-04-22,240.0,operations,,0,True,False
0f7exkpn,Closed Won,2019-04-22,2019-05-31,1680.0,financial control,,39,True,False
kqdgbdlw,Closed Won,2019-04-22,2019-04-23,240.0,,,1,True,False
,Closed Won,2019-04-23,2019-02-28,,,,-54,False,False
cohnwmm9,Closed Won,2019-04-23,2019-04-23,1344.0,,,0,True,True
,Closed Lost,2018-10-09,2018-10-23,240.0,financial control,price,14,False,False
ne7x3d5b,Closed Won,2019-04-30,2019-05-31,360.0,quality of delivery,,31,True,False
4h8zp759,Closed Won,2019-04-30,2019-04-30,1344.0,operations,,0,True,True
n47aizah,Closed Lost,2019-05-31,2019-09-30,1500.0,,no response,122,True,True
95eb7kcw,Closed Won,2019-05-31,2019-05-31,960.0,operations,,0,True,False
kid6ya1o,Closed Won,2019-05-31,2019-05-31,768.0,operations,,0,True,True
27lyuloe,Closed Won,2019-05-31,2019-05-31,360.0,operations,,0,True,True
,Closed Lost,2019-05-31,2019-11-30,960.0,operations,lost to competitor,183,True,False
wd77bbtf,Closed Won,2019-05-31,2019-05-31,360.0,operations,,0,True,True
dsj9tkvl,Closed Won,2019-05-31,2019-05-31,300.0,operations,,0,True,True
8c8kbndo,Closed Won,2019-05-31,2019-05-31,960.0,,,0,True,True
bxz1lmjy,Closed Won,2019-05-12,2019-05-12,1344.0,operations,,0,True,True
9epuqolx,Closed Lost,2019-05-12,2019-05-13,768.0,operations,no response,1,True,False
0awv8dsk,Closed Won,2019-05-12,2019-05-12,768.0,quality of delivery,,0,True,True
,Closed Won,2019-05-12,2019-05-19,,,,7,False,False
7176tppo,Closed Lost,2019-05-12,2019-05-13,360.0,operations,lost to competitor,1,True,True
4duqdyhq,Closed Won,2019-05-12,2019-05-12,768.0,operations,,0,True,True
p0re0qqg,Closed Won,2019-05-12,2019-05-13,360.0,operations,,1,False,True
1j7wf358,Closed Won,2019-05-12,2019-07-23,0.0,quality of delivery,,72,True,False
ucfqtw26,Closed Won,2019-05-12,2019-05-13,120.0,financial control,,1,True,False
h7w0983a,Closed Lost,2019-05-25,2019-05-25,240.0,,not target,0,False,False
jd7av41z,Closed Won,2019-05-25,2019-10-01,768.0,operations,,129,True,True
,Closed Lost,2019-06-11,2019-06-25,576.0,operations,not target,14,False,True
eh666gdx,Closed Won,2019-08-02,2019-12-02,1008.0,operations,,122,True,False
zs46njp3,Closed Won,2019-06-12,2019-06-12,576.0,operations,,0,True,True
3lu45c94,Closed Won,2019-07-29,2019-07-29,360.0,operations,,0,True,True
,Closed Lost,2019-07-29,2019-09-28,240.0,operations,no budget,61,False,True
gtytuxap,Closed Won,2019-07-29,2019-08-29,240.0,operations,,31,True,True
gmxyg780,Closed Won,2019-07-29,2019-07-29,1344.0,operations,,0,True,True
lfer4h9x,Closed Lost,2019-07-29,2019-10-29,768.0,operations,no response,92,False,False
ehwdye5e,Closed Lost,2019-07-29,2019-03-30,92928.0,operations,not target,-121,False,True
6y62erjd,Closed Won,2019-03-16,2019-11-29,240.0,operations,,258,True,False
i3lljzr3,Closed Lost,2019-03-17,2019-03-23,768.0,quality of delivery,lost to competitor,6,False,True
,Closed Lost,2019-03-17,2019-03-23,360.0,operations,not target,6,False,True
46vp15t7,Closed Won,2019-03-17,2019-03-17,960.0,operations,,0,True,False
m7safz3j,Closed Won,2018-12-30,2018-12-30,576.0,operations,,0,True,False
piutq58m,Closed Lost,2018-12-30,2019-04-15,240.0,operations,not target,106,True,True
1h085jl9,Closed Won,2018-12-30,2018-12-30,768.0,financial control,,0,True,False
rectf7yd,Closed Lost,2019-11-29,2019-11-29,240.0,operations,no budget,0,False,False
,Closed Lost,2019-11-29,2019-04-16,960.0,operations,lost to competitor,-227,True,False
33de1qnm,Closed Won,2019-11-29,2019-11-29,150.0,,,0,True,False
