status,price,pain,duration,has_discount_code,was_corporate_event,lead_has_city,lead_has_acquisition_campaign,lead_source,duration_created,price_isnull,pain_isnull,lead_has_city_isnull,lead_has_acquisition_campaign_isnull,lead_source_isnull,duration_created_isnull
Closed Lost,200.0,financial control,43,False,False,,,,,False,False,True,True,True,True
Closed Won,1344.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,0,False,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Won,77462.0,operations,1,True,False,,,,,False,False,True,True,True,True
Closed Lost,450.0,operations,2,True,False,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,0,False,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,operations,111,True,True,True,False,Inbound,-80.0,False,False,False,False,False,False
Closed Won,360.0,operations,31,True,False,True,False,Inbound,-10.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,103,False,True,True,False,Inbound,-82.0,False,False,False,False,False,False
Closed Won,150.0,operations,31,True,True,True,False,Inbound,-80.0,False,False,False,False,False,False
Closed Won,240.0,quality of delivery,0,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Lost,240.0,financial control,103,True,False,True,False,Inbound,122.0,False,False,False,False,False,False
Closed Won,360.0,operations,91,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,1344.0,quality of delivery,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,operations,-282,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,240.0,operations,6,False,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,0,False,True,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,240.0,operations,7,True,False,False,False,Inbound,164.0,False,False,False,False,False,False
Closed Lost,768.0,operations,8,True,True,False,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,768.0,financial control,597,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,324.0,financial control,260,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,35,True,True,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Lost,324.0,quality of delivery,8,True,True,False,False,Inbound,123.0,False,False,False,False,False,False
Closed Lost,960.0,operations,39,True,True,True,False,Inbound,31.0,False,False,False,False,False,False
Closed Won,768.0,quality of delivery,0,True,True,True,False,Inbound,57.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,30,False,True,False,False,Inbound,31.0,False,False,False,False,False,False
Closed Won,1008.0,financial control,6,True,True,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Lost,150.0,financial control,37,False,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,360.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,financial control,312,False,False,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,768.0,financial control,6,True,True,True,False,Inbound,-18.0,False,False,False,False,False,False
Closed Won,360.0,financial control,0,True,False,True,False,Inbound,6.0,False,False,False,False,False,False
Closed Lost,2400.0,quality of delivery,7,False,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,0,False,False,,,,,False,False,True,True,True,True
Closed Won,768.0,,0,True,True,False,False,Inbound,92.0,False,True,False,False,False,False
Closed Lost,1344.0,operations,203,False,True,True,False,Inbound,97.0,False,False,False,False,False,False
Closed Lost,240.0,financial control,158,True,False,,,,,False,False,True,True,True,True
Closed Won,768.0,financial control,0,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,360.0,operations,33,True,True,True,False,Inbound,280.0,False,False,False,False,False,False
Closed Won,240.0,quality of delivery,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,960.0,quality of delivery,102,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,financial control,0,True,True,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,1008.0,financial control,3,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,360.0,operations,-322,True,False,True,False,Inbound,122.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,False,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Lost,300.0,financial control,-304,False,False,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,-309,True,False,True,False,Inbound,244.0,False,False,False,False,False,False
Closed Won,728.0,operations,0,True,True,True,False,Inbound,407.0,False,False,False,False,False,False
Closed Lost,240.0,operations,-318,True,True,True,False,Inbound,122.0,False,False,False,False,False,False
Closed Lost,240.0,financial control,-318,True,False,True,False,Inbound,91.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,-318,False,True,True,False,Inbound,153.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,960.0,operations,0,True,True,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,960.0,quality of delivery,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,financial control,0,False,False,False,False,Inbound,324.0,False,False,False,False,False,False
Closed Lost,150.0,operations,3,True,True,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,operations,3,False,True,,,,,False,False,True,True,True,True
Closed Won,960.0,operations,3,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,360.0,operations,3,True,False,True,False,Inbound,15.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,True,False,Inbound,31.0,False,False,False,False,False,False
Closed Lost,768.0,quality of delivery,30,True,False,True,False,Inbound,219.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,478.0,False,False,False,False,False,False
Closed Lost,360.0,operations,-197,True,False,True,False,Inbound,31.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,-199,False,True,,,,,False,False,True,True,True,True
Closed Won,240.0,,0,True,False,True,False,Inbound,26.0,False,True,False,False,False,False
Closed Lost,200.0,financial control,6,False,True,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,150.0,,1,True,False,False,False,Inbound,7.0,False,True,False,False,False,False
Closed Lost,1344.0,operations,6,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,15070.0,operations,34,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,768.0,operations,5,True,False,False,False,Inbound,91.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,False,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,240.0,operations,-17,True,True,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,768.0,operations,0,False,False,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,5,True,False,True,False,Inbound,-286.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,0,False,True,True,False,Inbound,5.0,False,False,False,False,False,False
Closed Won,576.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,29,False,True,,,,,False,False,True,True,True,True
Closed Lost,450.0,operations,22,False,True,False,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,150.0,operations,0,True,True,True,False,Inbound,6.0,False,False,False,False,False,False
Closed Lost,240.0,financial control,30,False,False,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,300.0,operations,0,True,True,True,False,Inbound,33.0,False,False,False,False,False,False
Closed Lost,0.0,operations,254,False,True,,,,,False,False,True,True,True,True
Closed Won,960.0,financial control,0,True,False,True,False,Outbound,-30.0,False,False,False,False,False,False
Closed Won,960.0,operations,0,True,True,True,False,Inbound,-196.0,False,False,False,False,False,False
Closed Lost,240.0,operations,212,True,False,True,False,Inbound,-202.0,False,False,False,False,False,False
Closed Won,360.0,operations,249,True,True,False,False,Outbound,-234.0,False,False,False,False,False,False
Closed Lost,768.0,operations,305,True,True,False,False,Outbound,-234.0,False,False,False,False,False,False
Closed Lost,300.0,operations,17,False,True,,,,,False,False,True,True,True,True
Closed Lost,240.0,operations,17,False,True,True,False,Inbound,-26.0,False,False,False,False,False,False
Closed Lost,360.0,financial control,1,True,True,True,False,Inbound,4.0,False,False,False,False,False,False
Closed Won,768.0,financial control,0,True,True,True,False,Outbound,-26.0,False,False,False,False,False,False
Closed Won,324.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Lost,324.0,quality of delivery,17,True,False,False,False,Outbound,-57.0,False,False,False,False,False,False
Closed Lost,324.0,operations,2,False,True,True,False,Inbound,7.0,False,False,False,False,False,False
Closed Lost,576.0,financial control,2,True,False,True,False,Inbound,5.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,19.0,False,False,False,False,False,False
Closed Lost,200.0,operations,0,False,False,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,200.0,operations,2,False,False,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,360.0,operations,-141,True,True,,,,,False,False,True,True,True,True
Closed Lost,120.0,operations,1,False,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,operations,96,False,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,financial control,0,True,True,False,False,Inbound,30.0,False,False,False,False,False,False
Closed Lost,600.0,operations,112,False,True,True,False,Inbound,150.0,False,False,False,False,False,False
Closed Won,14876.0,operations,112,True,False,False,False,Inbound,92.0,False,False,False,False,False,False
Closed Lost,240.0,operations,81,False,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,78,True,True,False,False,Inbound,-48.0,False,False,False,False,False,False
Closed Won,200.0,operations,76,True,True,True,False,Inbound,31.0,False,False,False,False,False,False
Closed Lost,1344.0,operations,80,True,True,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Won,240.0,operations,6,True,True,,,,,False,False,True,True,True,True
Closed Lost,576.0,operations,39,False,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,360.0,operations,4,True,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,financial control,4,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,150.0,operations,0,False,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,200.0,operations,0,False,False,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,300.0,operations,4,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,28,True,True,True,False,Inbound,-260.0,False,False,False,False,False,False
Closed Won,768.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Won,300.0,operations,28,True,True,True,False,Inbound,-259.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,291,False,False,,,,,False,False,True,True,True,True
Closed Lost,360.0,quality of delivery,89,True,True,True,False,Inbound,31.0,False,False,False,False,False,False
Closed Lost,240.0,quality of delivery,291,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,89,False,True,False,False,Inbound,-259.0,False,False,False,False,False,False
Closed Won,360.0,,0,True,True,,,,,False,True,True,True,True,True
Closed Lost,360.0,financial control,19,True,False,,,,,False,False,True,True,True,True
Closed Lost,360.0,quality of delivery,10,True,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,financial control,-26,True,True,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Lost,200.0,operations,-12,False,False,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,0,True,True,False,False,Inbound,214.0,False,False,False,False,False,False
Closed Lost,200.0,operations,138,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Lost,600.0,quality of delivery,-60,True,True,True,False,Inbound,183.0,False,False,False,False,False,False
Closed Won,1350.0,operations,37,True,True,False,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,768.0,,0,True,True,True,False,Inbound,0.0,False,True,False,False,False,False
Closed Lost,1344.0,operations,7,False,False,,,,,False,False,True,True,True,True
Closed Won,768.0,quality of delivery,6,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,financial control,0,True,True,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,False,False,Inbound,31.0,False,False,False,False,False,False
Closed Lost,1344.0,quality of delivery,-285,False,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,576.0,operations,-73,True,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,financial control,185,False,False,True,False,Inbound,6.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,191,True,False,,,,,False,False,True,True,True,True
Closed Won,768.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,-3,False,True,False,False,Inbound,63.0,False,False,False,False,False,False
Closed Lost,1344.0,operations,316,True,False,False,False,Inbound,4.0,False,False,False,False,False,False
Closed Lost,150.0,quality of delivery,-39,True,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,768.0,operations,-46,True,False,False,False,Inbound,59.0,False,False,False,False,False,False
Closed Won,150.0,operations,122,True,True,,,,,False,False,True,True,True,True
Closed Won,300.0,operations,31,True,True,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,True,False,Inbound,28.0,False,False,False,False,False,False
Closed Lost,1344.0,operations,42,True,False,,,,,False,False,True,True,True,True
Closed Lost,150.0,operations,1,True,False,True,False,Inbound,-322.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,operations,79,True,False,False,False,Inbound,-261.0,False,False,False,False,False,False
Closed Lost,300.0,quality of delivery,15,False,False,True,False,Inbound,-169.0,False,False,False,False,False,False
Closed Won,1008.0,operations,0,True,True,False,False,Inbound,-322.0,False,False,False,False,False,False
Closed Won,324.0,quality of delivery,0,True,False,True,False,Inbound,-169.0,False,False,False,False,False,False
Closed Lost,960.0,financial control,15,False,False,True,False,Inbound,-261.0,False,False,False,False,False,False
Closed Won,768.0,quality of delivery,0,True,True,True,False,Inbound,-261.0,False,False,False,False,False,False
Closed Lost,200.0,time saving,0,False,False,True,False,Inbound,-19.0,False,False,False,False,False,False
Closed Lost,360.0,operations,-23,True,False,True,False,Inbound,-322.0,False,False,False,False,False,False
Closed Lost,300.0,financial control,3,False,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,False,False,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,150.0,financial control,30,True,False,True,False,Inbound,63.0,False,False,False,False,False,False
Closed Won,360.0,quality of delivery,61,True,True,,,,,False,False,True,True,True,True
Closed Won,960.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Won,960.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,150.0,operations,0,False,True,,,,,False,False,True,True,True,True
Closed Won,768.0,,0,True,True,,,,,False,True,True,True,True,True
Closed Lost,18150.0,operations,0,False,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,960.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,quality of delivery,-7,False,False,True,False,Inbound,4.0,False,False,False,False,False,False
Closed Won,576.0,operations,0,True,False,True,False,Inbound,-160.0,False,False,False,False,False,False
Closed Lost,360.0,operations,36,False,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,300.0,financial control,12,False,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,360.0,operations,2,True,True,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,768.0,operations,9,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,operations,4,True,True,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,140.0,financial control,8,False,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,240.0,operations,8,False,False,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,768.0,operations,11,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,768.0,operations,41,False,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,360.0,,255,False,False,,,,,False,True,True,True,True,True
Closed Won,768.0,operations,31,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,31,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,324.0,financial control,16,False,False,True,False,Inbound,19.0,False,False,False,False,False,False
Closed Lost,240.0,operations,17,True,True,True,False,Inbound,-57.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,45,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,240.0,operations,2,True,False,True,False,Inbound,-55.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,324.0,financial control,1,True,True,True,False,Inbound,-25.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,960.0,operations,0,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,0,False,True,True,False,Inbound,14.0,False,False,False,False,False,False
Closed Lost,200.0,operations,16,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,operations,-171,True,True,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,False,False,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Won,150.0,,0,True,True,True,False,Inbound,0.0,False,True,False,False,False,False
Closed Lost,300.0,operations,62,False,True,False,False,Inbound,13.0,False,False,False,False,False,False
Closed Won,1008.0,operations,0,True,True,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,200.0,operations,0,False,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,240.0,financial control,92,True,True,True,False,Inbound,92.0,False,False,False,False,False,False
Closed Lost,324.0,operations,142,False,True,False,False,Inbound,31.0,False,False,False,False,False,False
Closed Won,360.0,operations,92,True,True,,,,,False,False,True,True,True,True
Closed Lost,240.0,operations,81,False,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,600.0,quality of delivery,-91,True,True,True,False,Inbound,31.0,False,False,False,False,False,False
Closed Lost,200.0,operations,0,False,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,360.0,quality of delivery,7,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,324.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,324.0,quality of delivery,0,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,120.0,operations,2,True,True,,,,,False,False,True,True,True,True
Closed Lost,14876.0,quality of delivery,26,True,False,True,False,Inbound,9.0,False,False,False,False,False,False
Closed Won,240.0,financial control,129,True,True,,,,,False,False,True,True,True,True
Closed Lost,324.0,operations,5,False,True,False,False,Inbound,4.0,False,False,False,False,False,False
Closed Won,768.0,operations,28,True,False,True,False,Inbound,-260.0,False,False,False,False,False,False
Closed Won,360.0,financial control,28,True,True,,,,,False,False,True,True,True,True
Closed Lost,300.0,operations,292,False,True,True,False,Inbound,-230.0,False,False,False,False,False,False
Closed Won,300.0,operations,600,True,False,,,,,False,False,True,True,True,True
Closed Lost,1344.0,financial control,600,True,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,214,False,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,259,False,False,,,,,False,False,True,True,True,True
Closed Lost,600.0,operations,-15,True,True,False,False,Inbound,30.0,False,False,False,False,False,False
Closed Lost,960.0,financial control,-26,True,True,,,,,False,False,True,True,True,True
Closed Lost,960.0,operations,-12,True,True,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Lost,300.0,operations,19,False,True,True,False,Inbound,183.0,False,False,False,False,False,False
Closed Won,960.0,operations,-15,True,False,,,,,False,False,True,True,True,True
Closed Won,960.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,150.0,operations,-60,False,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,768.0,quality of delivery,33,False,True,,,,,False,False,True,True,True,True
Closed Won,1344.0,operations,-25,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,quality of delivery,-135,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,financial control,0,True,False,True,False,Inbound,4.0,False,False,False,False,False,False
Closed Lost,768.0,operations,27,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,-5,True,True,True,False,Inbound,261.0,False,False,False,False,False,False
Closed Lost,1680.0,quality of delivery,-286,True,False,,,,,False,False,True,True,True,True
Closed Lost,576.0,operations,172,True,False,True,False,Inbound,150.0,False,False,False,False,False,False
Closed Won,240.0,,62,True,False,,,,,False,True,True,True,True,True
Closed Lost,300.0,financial control,172,False,False,True,False,Inbound,-100.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,1,False,True,,,,,False,False,True,True,True,True
Closed Won,768.0,financial control,39,True,False,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,-5,True,False,,,,,False,False,True,True,True,True
Closed Lost,360.0,,37,True,True,False,False,Inbound,98.0,False,True,False,False,False,False
Closed Lost,300.0,operations,24,False,False,False,False,Inbound,83.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,False,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,576.0,operations,31,True,True,True,False,Inbound,28.0,False,False,False,False,False,False
Closed Won,960.0,operations,31,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,financial control,61,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,financial control,122,True,False,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Lost,960.0,operations,123,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,240.0,operations,-39,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,31,True,False,True,False,Inbound,73.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,23.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,-261.0,False,False,False,False,False,False
Closed Won,600.0,financial control,0,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,quality of delivery,0,True,False,True,False,Inbound,-322.0,False,False,False,False,False,False
Closed Won,150.0,operations,9,True,False,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,1,True,True,True,False,Inbound,-292.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,960.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Won,960.0,operations,0,True,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,768.0,operations,6,False,False,True,False,Inbound,14.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,4.0,False,False,False,False,False,False
Closed Lost,768.0,operations,61,True,False,False,False,Inbound,4.0,False,False,False,False,False,False
Closed Won,1344.0,operations,152,True,True,True,False,Inbound,4.0,False,False,False,False,False,False
Closed Lost,768.0,operations,28,True,False,,,,,False,False,True,True,True,True
Closed Won,150.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,450.0,operations,21,False,True,True,False,Inbound,5.0,False,False,False,False,False,False
Closed Won,240.0,,0,True,True,False,False,Inbound,5.0,False,True,False,False,False,False
Closed Won,240.0,operations,0,True,True,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,True,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Won,240.0,operations,-228,False,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,True,False,Inbound,259.0,False,False,False,False,False,False
Closed Lost,360.0,operations,31,True,True,True,False,Inbound,353.0,False,False,False,False,False,False
Closed Lost,240.0,financial control,-230,True,False,True,False,Inbound,92.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,1344.0,quality of delivery,-185,True,False,False,False,Inbound,31.0,False,False,False,False,False,False
Closed Won,768.0,quality of delivery,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,,0,False,False,True,False,Inbound,24.0,False,True,False,False,False,False
Closed Won,240.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Won,960.0,,0,True,True,,,,,False,True,True,True,True,True
Closed Lost,768.0,operations,4,True,False,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,300.0,,0,True,False,True,False,Inbound,2.0,False,True,False,False,False,False
Closed Lost,92928.0,financial control,18,False,False,,,,,False,False,True,True,True,True
Closed Lost,1052.0,operations,1,True,False,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,360.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,,0,True,True,False,False,Inbound,-315.0,False,True,False,False,False,False
Closed Won,360.0,financial control,1,True,True,False,False,Inbound,314.0,False,False,False,False,False,False
Closed Won,768.0,operations,-18,True,True,,,,,False,False,True,True,True,True
Closed Lost,240.0,operations,264,False,True,True,False,Outbound,-227.0,False,False,False,False,False,False
Closed Lost,240.0,financial control,264,True,True,True,False,Inbound,-233.0,False,False,False,False,False,False
Closed Won,240.0,quality of delivery,0,True,False,True,False,Inbound,-191.0,False,False,False,False,False,False
Closed Lost,200.0,,0,False,True,False,False,Outbound,-234.0,False,True,False,False,False,False
Closed Won,768.0,operations,212,True,True,False,False,Inbound,31.0,False,False,False,False,False,False
Closed Lost,768.0,operations,-186,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,324.0,operations,16,False,True,,,,,False,False,True,True,True,True
Closed Lost,240.0,operations,3,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,240.0,operations,6,True,True,True,False,Inbound,-56.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,True,False,Inbound,-25.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,True,False,Outbound,0.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,False,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,324.0,financial control,0,True,False,True,False,Outbound,-25.0,False,False,False,False,False,False
